camera,imgtype,zoom,exposure,gain,frame,lifter,timestamp,id,plantbarcode,treatment,cartag,measurementlabel,other,image,sample,in_bounds,area,convex_hull_area,solidity,perimeter,width,height,longest_path,convex_hull_vertices,object_in_frame,ellipse_major_axis,ellipse_minor_axis,ellipse_angle,ellipse_eccentricity,plantID
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,2375.0,8452.5,0.28098195800059156,582.4335985183716,124,120,892,14,True,93.61553955078125,72.75218963623047,76.04339599609375,0.6293302691879821,raspiT_cameraB.2021.10.30-18.00.01_6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,2440.0,3762.0,0.6485911749069644,361.7056245803833,62,89,613,21,True,81.26090240478516,55.489501953125,1.4468046426773071,0.7305529156626033,raspiT_cameraB.2021.11.02-15.30.01_13
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,20793.0,36682.0,0.5668447740035985,1923.88800573349,207,246,1868,26,True,226.96487426757812,180.9387969970703,139.77992248535156,0.6037013380715034,raspiT_cameraB.2021.11.09-10.00.02_12
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,3535.0,5363.0,0.6591460003729256,569.9286376237869,113,73,750,25,True,100.50007629394531,63.88304901123047,95.82893371582031,0.7719759434579206,raspiT_cameraB.2021.11.02-12.00.01_8
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,1085.0,1831.0,0.5925723648279628,241.9655101299286,54,50,376,16,True,54.62923049926758,45.41679000854492,125.46768188476562,0.5557278655007097,raspiT_cameraB.2021.10.29-15.30.01_1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,14193.0,21302.0,0.6662754670922918,1105.7859205007553,175,169,1224,28,True,170.7060089111328,145.1502685546875,60.997467041015625,0.5263082541818445,raspiT_cameraB.2021.11.07-08.00.01_10
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,10835.0,17744.0,0.6106289449954915,1072.714852809906,172,159,1147,27,True,147.10885620117188,128.90370178222656,67.63624572753906,0.48186211858326683,raspiT_cameraB.2021.11.05-15.30.01_10
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,3527.0,5204.5,0.6776827745220483,564.7464165687561,112,68,753,22,True,99.84049987792969,60.806419372558594,94.20075988769531,0.793142881394183,raspiT_cameraB.2021.11.02-10.30.01_8
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,6652.0,10810.0,0.6153561517113784,1035.8330245018005,131,139,990,25,True,148.4212646484375,92.15599822998047,43.5410270690918,0.7838831908791599,raspiT_cameraB.2021.11.06-10.30.01_13
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,1579.0,5386.0,0.29316747122168585,609.6624264717102,142,118,1124,10,True,450.5389404296875,242.89366149902344,0.0,0.8422302301077047,raspiT_cameraB.2021.10.29-17.00.01_1
