camera,imgtype,zoom,exposure,gain,frame,lifter,timestamp,id,plantbarcode,treatment,cartag,measurementlabel,other,image,sample,in_bounds,area,convex_hull_area,solidity,perimeter,width,height,longest_path,convex_hull_vertices,object_in_frame,ellipse_major_axis,ellipse_minor_axis,ellipse_angle,ellipse_eccentricity,plantID
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,4667.0,10465.5,0.4459414265921361,836.5741457939148,137,113,1049,24,True,146.05760192871094,89.04674530029297,125.72692108154297,0.7926563575878126,raspiM_cameraB.2023.05.19-18.30.02_2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,29599.0,54819.5,0.5399356068552249,3172.7848230600357,250,310,2165,30,True,277.26025390625,200.1434783935547,167.09519958496094,0.6920376447674133,raspiM_cameraB.2023.05.29-10.00.02_1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,2186.0,3877.5,0.5637653127014829,514.986436009407,97,63,685,20,True,84.4642333984375,51.95317840576172,105.7626724243164,0.7884562305266611,raspiM_cameraB.2023.05.20-20.00.01_9
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,1272.0,2803.5,0.4537185660781166,447.3421494960785,78,59,505,18,True,74.1675033569336,47.55406188964844,63.50730514526367,0.7673979299340505,raspiM_cameraB.2023.05.20-14.30.02_15
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,4795.0,20234.5,0.2369715090563147,1295.504126548767,177,156,1315,17,True,160.2847137451172,108.07511138916016,127.42289733886719,0.7384852695480133,raspiM_cameraB.2023.05.19-13.00.01_3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,254.0,390.5,0.6504481434058899,126.77738082408905,29,22,192,11,True,26.976016998291016,18.307994842529297,87.04390716552734,0.7344371343571383,raspiM_cameraB.2023.05.18-21.00.01_0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,2900.0,6807.5,0.426000734484025,728.2872232198715,123,90,839,21,True,114.9363784790039,71.90570068359375,61.51960372924805,0.7801335050361421,raspiM_cameraB.2023.05.19-11.00.02_1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,3807.0,7135.0,0.5335669236159776,784.7499508857727,114,88,864,21,True,105.07084655761719,75.88958740234375,119.09185028076172,0.6916105299613933,raspiM_cameraB.2023.05.20-16.00.01_6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,15766.0,26746.0,0.5894713228146264,1844.8866200447083,224,187,1587,27,True,189.2920379638672,151.94512939453125,99.74146270751953,0.5963801039072264,raspiM_cameraB.2023.05.26-20.00.02_6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,2867.0,7103.0,0.4036322680557511,809.5637664794922,86,131,950,22,True,113.38370513916016,76.19550323486328,12.662046432495117,0.7405379135063921,raspiM_cameraB.2023.05.18-11.00.01_8
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,19724.0,34418.0,0.5730722296472776,2333.0548293590546,204,244,1672,30,True,212.78652954101562,168.88064575195312,169.67312622070312,0.6083585774238794,raspiM_cameraB.2023.05.26-10.30.01_4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,27585.0,59410.0,0.4643157717555967,2998.8314477205276,276,273,2300,28,True,286.6322326660156,222.80027770996094,153.2289276123047,0.6291256247293325,raspiM_cameraB.2023.05.26-15.30.01_2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,22485.0,39277.0,0.5724724393410902,2173.3544276952744,257,245,1720,30,True,224.1130828857422,191.38519287109375,54.825008392333984,0.5203270532666684,raspiM_cameraB.2023.05.28-19.30.01_6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,1842.0,22763.0,0.08092079251416773,1166.0351326465607,231,194,1585,9,True,171.9684295654297,118.7490463256836,106.6656723022461,0.7233054925228446,raspiM_cameraB.2023.05.24-15.30.02_0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,1296.0,2742.5,0.4725615314494075,411.4075697660446,91,48,619,22,True,84.22288513183594,40.87014389038086,101.5340347290039,0.8743689395785251,raspiM_cameraB.2023.05.18-14.00.01_9
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,958.0,4496.0,0.2130782918149466,642.1283433437347,191,45,1257,11,True,154.76356506347656,39.340118408203125,94.9922866821289,0.9671529980968538,raspiM_cameraB.2023.05.18-20.30.01_15
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,37011.0,65847.0,0.5620757209895667,3537.697477579117,301,322,2324,26,True,273.6240539550781,240.61016845703125,165.4890594482422,0.47618371090737,raspiM_cameraB.2023.05.31-17.00.01_13
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,4604.0,14717.5,0.31282486835400036,1317.034117937088,179,165,1391,15,True,184.0536346435547,101.79036712646484,33.5965461730957,0.8331498516827316,raspiM_cameraB.2023.05.25-11.00.01_15
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,7514.0,17261.5,0.43530400023172955,1253.6882979869843,149,154,1275,23,True,160.4737548828125,135.7939910888672,53.84562301635742,0.5328545412611781,raspiM_cameraB.2023.05.23-19.00.01_1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,3375.0,9111.5,0.3704110190418702,903.3128533363342,149,137,1158,20,True,140.5104217529297,78.45254516601562,32.48112106323242,0.8296124347071295,raspiM_cameraB.2023.05.23-17.30.01_15
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,8178.0,14891.0,0.5491907863810356,1251.3371776342392,142,132,1099,23,True,140.81394958496094,116.89035034179688,136.28170776367188,0.5576072502478093,raspiM_cameraB.2023.05.23-20.00.01_7
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,1526.0,3064.0,0.4980417754569191,437.90469086170197,69,66,568,19,True,76.86837768554688,48.384056091308594,120.58753967285156,0.7770488312383551,raspiM_cameraB.2023.05.18-11.30.01_6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,1275.0,2660.5,0.4792332268370607,436.05634129047394,76,53,534,18,True,70.43333435058594,45.961769104003906,68.94141387939453,0.7577395940863426,raspiM_cameraB.2023.05.20-17.30.01_15
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,4174.0,9471.5,0.44069049253022224,962.8463624715805,113,143,975,23,True,125.64364624023438,92.38191223144531,175.0859832763672,0.6777751090767603,raspiM_cameraB.2023.05.20-13.00.01_4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,7109.0,14585.0,0.4874185807336304,1294.477289199829,174,157,1224,19,True,156.42874145507812,105.9152603149414,49.980342864990234,0.7359065488720984,raspiM_cameraB.2023.05.29-20.30.01_0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,52805.0,99614.5,0.5300935104829116,4292.46374464035,361,362,2679,28,True,337.0215148925781,318.48931884765625,96.98065185546875,0.3270361439100186,raspiM_cameraB.2023.05.29-15.30.01_2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,24201.0,45142.0,0.5361082805369722,3114.4479200839996,230,293,1941,27,True,254.58334350585938,193.9732208251953,175.87335205078125,0.647666156795174,raspiM_cameraB.2023.05.27-10.30.01_4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,19749.0,38294.5,0.5157137447936387,2171.480283141136,228,255,1719,31,True,246.86480712890625,181.9217071533203,27.917070388793945,0.6759707204791081,raspiM_cameraB.2023.05.28-20.00.01_5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,3832.0,7184.0,0.5334075723830735,918.7761596441269,98,96,847,22,True,102.36589050292969,75.32477569580078,132.49270629882812,0.677156941911322,raspiM_cameraB.2023.05.20-12.00.01_6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,1355.0,6794.0,0.199440682955549,779.2047975063324,201,109,1449,17,True,962.1642456054688,195.39874267578125,0.0,0.9791616254703668,raspiM_cameraB.2023.05.23-20.30.01_0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,1426.0,2596.5,0.5492008472944349,444.8327898979187,37,99,682,19,True,95.0898208618164,29.53076934814453,6.41471004486084,0.9505548968893284,raspiM_cameraB.2023.05.18-14.00.01_12
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,10618.0,24546.0,0.4325755723946875,1737.3929198980331,205,165,1438,25,True,185.01890563964844,144.55081176757812,90.53314971923828,0.6241858458955287,raspiM_cameraB.2023.05.26-17.30.01_10
