camera,imgtype,zoom,exposure,gain,frame,lifter,timestamp,id,plantbarcode,treatment,cartag,measurementlabel,other,image,sample,in_bounds,area,convex_hull_area,solidity,perimeter,width,height,longest_path,convex_hull_vertices,object_in_frame,ellipse_major_axis,ellipse_minor_axis,ellipse_angle,ellipse_eccentricity,plantID
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,66815,116344,0.574288317,3762.227443,407,417,2719,39,TRUE,381.5362549,347.4316711,14.02647972,0.413261335,raspiR_cameraA.2023.05.31-16.00.01_14
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,124533,294848,0.422363387,6489.836112,819,406,5847,38,TRUE,681.4015503,529.7487793,98.75191498,0.628957186,raspiR_cameraA.2023.05.25-18.30.01_10
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,97621,144751,0.674406394,4646.907023,393,423,3376,29,TRUE,425.0059204,359.322876,154.6452332,0.534048546,raspiR_cameraA.2023.05.29-14.30.01_4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,31724,57840,0.548478562,2801.273069,246,313,2240,31,TRUE,296.8982849,214.7795715,9.708621979,0.690417341,raspiR_cameraA.2023.05.26-13.30.02_5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,7666,19141,0.400501541,1447.67131,144,206,1437,24,TRUE,181.8911591,118.0731888,154.5967865,0.760667258,raspiR_cameraA.2023.05.18-12.30.02_10
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,73802,186962.5,0.394742261,5772.532056,715,382,5249,37,TRUE,598.1516724,325.2615356,105.5475006,0.839229302,raspiR_cameraA.2023.05.24-11.30.01_13
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,1945,3310.5,0.587524543,432.9545007,84,70,580,21,TRUE,71.82674408,55.43845367,114.5672379,0.635821887,raspiR_cameraA.2023.05.18-15.30.01_8
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,1716,2497,0.68722467,386.8380216,54,69,452,21,TRUE,65.95186615,43.94141388,22.51704407,0.745715144,raspiR_cameraA.2023.05.19-18.00.02_14
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,26279,57322,0.458445274,2756.25841,287,285,2011,26,TRUE,261.9703369,226.3820038,128.7718658,0.503232107,raspiR_cameraA.2023.05.22-15.00.01_12
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,59229,106006.5,0.558729889,3393.712987,351,392,2867,36,TRUE,366.9576111,319.9240723,23.63728714,0.489811408,raspiR_cameraA.2023.05.26-15.30.01_7
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,86402,197832,0.436744308,6048.598464,742,390,5180,37,TRUE,599.1184692,316.1633301,97.60770416,0.849421987,raspiR_cameraA.2023.05.25-15.30.01_9
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,95529,157968.5,0.604734488,4973.169142,397,423,3670,28,TRUE,424.5183105,395.4012146,160.9086456,0.363968011,raspiR_cameraA.2023.05.30-19.30.01_4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,83520,169046,0.494066704,4841.397785,449,439,3657,34,TRUE,453.7524109,417.2564087,97.39781189,0.39292981,raspiR_cameraA.2023.05.30-18.00.01_13
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,8961,20993,0.426856571,1488.90108,154,224,1487,29,TRUE,197.8828735,124.4280701,155.9030151,0.77756986,raspiR_cameraA.2023.05.18-19.30.01_9
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,129567,265674,0.487691682,6964.723096,818,408,5711,36,TRUE,669.8441162,380.5371704,89.08081818,0.822960842,raspiR_cameraA.2023.05.27-13.30.01_9
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,14273,34597,0.412550221,1727.79201,239,243,1897,21,TRUE,194.7065735,149.4692535,129.7592163,0.640852381,raspiR_cameraA.2023.05.22-17.00.01_1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,73796,140280,0.526062161,4884.729627,425,394,3564,32,TRUE,451.4491272,315.1686096,125.1822281,0.715974411,raspiR_cameraA.2023.05.30-17.00.01_2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,23421,49138,0.476637226,2180.944224,299,275,1962,29,TRUE,255.7732849,215.0889282,132.5505829,0.541134801,raspiR_cameraA.2023.05.22-18.30.01_4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,70213,127779,0.549487788,4171.411408,423,376,3497,27,TRUE,434.2879639,308.5776978,130.0754547,0.703659769,raspiR_cameraA.2023.05.29-19.00.02_2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,23707,40277.5,0.588591645,2252.090219,234,258,1846,32,TRUE,243.738266,180.5327454,143.829361,0.671854869,raspiR_cameraA.2023.05.24-12.00.02_1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,5663,17962.5,0.315267919,1433.931215,165,224,1886,19,TRUE,207.4461823,114.0922394,44.39281845,0.835174689,raspiR_cameraA.2023.05.21-11.00.01_6
